 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 1.35000000e+00  1.33861262e+00  7.37266857e-05  7.37266857e+07  2.02593461e+00  2.24352819e+01  8.42172196e-01  2.65070409e+10 
 1.36000000e+00  1.34838796e+00  7.51812406e-05  7.51812406e+07  1.99771185e+00  2.17522488e+01  8.51901264e-01  2.66311974e+10 
 1.37000000e+00  1.35816213e+00  7.66433274e-05  7.66433274e+07  1.97005197e+00  2.10784392e+01  8.61628936e-01  2.67505418e+10 
 1.38000000e+00  1.36793518e+00  7.81127066e-05  7.81127066e+07  1.94293389e+00  2.04141234e+01  8.71355258e-01  2.68649951e+10 
 1.39000000e+00  1.37770714e+00  7.95891357e-05  7.95891357e+07  1.91633715e+00  1.97595637e+01  8.81080274e-01  2.69744720e+10 
 1.40000000e+00  1.38747805e+00  8.10723695e-05  8.10723695e+07  1.89024190e+00  1.91150141e+01  8.90804030e-01  2.70788802e+10 
 1.41000000e+00  1.39724794e+00  8.25621590e-05  8.25621590e+07  1.86462883e+00  1.84807201e+01  9.00526573e-01  2.71781204e+10 
 1.42000000e+00  1.40701687e+00  8.40582517e-05  8.40582517e+07  1.83947913e+00  1.78569184e+01  9.10247950e-01  2.72720859e+10 
 1.43000000e+00  1.41678486e+00  8.55603907e-05  8.55603907e+07  1.81477446e+00  1.72438369e+01  9.19968208e-01  2.73606618e+10 
 1.44000000e+00  1.42655195e+00  8.70683147e-05  8.70683147e+07  1.79049688e+00  1.66416943e+01  9.29687398e-01  2.74437253e+10 
 1.45000000e+00  1.43631819e+00  8.85817575e-05  8.85817575e+07  1.76662884e+00  1.60506997e+01  9.39405567e-01  2.75211448e+10 
 1.46000000e+00  1.44608363e+00  9.01004476e-05  9.01004476e+07  1.74315314e+00  1.54710529e+01  9.49122767e-01  2.75927801e+10 
 1.47000000e+00  1.45584829e+00  9.16241073e-05  9.16241073e+07  1.72005287e+00  1.49029434e+01  9.58839050e-01  2.76584819e+10 
