 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 9.50000000e-01  9.39963897e-01  6.49779429e-05  6.49779429e+07  5.33985407e+00  1.74037983e+01  3.36183909e-01  4.95619985e+11 
 9.60000000e-01  9.49458976e-01  6.82470105e-05  6.82470105e+07  5.13786821e+00  1.71114800e+01  3.45565797e-01  4.99467495e+11 
 9.70000000e-01  9.58949360e-01  7.15464790e-05  7.15464790e+07  4.94781469e+00  1.68221430e+01  3.54941973e-01  5.02890997e+11 
 9.80000000e-01  9.68435465e-01  7.48736533e-05  7.48736533e+07  4.76894704e+00  1.65363142e+01  3.64312947e-01  5.05938494e+11 
 9.90000000e-01  9.77917663e-01  7.82261195e-05  7.82261195e+07  4.60054798e+00  1.62544368e+01  3.73679177e-01  5.08653806e+11 
 1.00000000e+00  9.87396288e-01  8.16017203e-05  8.16017203e+07  4.44193279e+00  1.59768763e+01  3.83041070e-01  5.11076596e+11 
 1.01000000e+00  9.96871637e-01  8.49985321e-05  8.49985321e+07  4.29245136e+00  1.57039272e+01  3.92398992e-01  5.13242495e+11 
 1.02000000e+00  1.00634397e+00  8.84148413e-05  8.84148413e+07  4.15148927e+00  1.54358196e+01  4.01753268e-01  5.15183291e+11 
 1.03000000e+00  1.01581354e+00  9.18491229e-05  9.18491229e+07  4.01846812e+00  1.51727254e+01  4.11104185e-01  5.16927160e+11 
 1.04000000e+00  1.02528053e+00  9.53000194e-05  9.53000194e+07  3.89284518e+00  1.49147654e+01  4.20452001e-01  5.18498924e+11 
 1.05000000e+00  1.03474515e+00  9.87663221e-05  9.87663221e+07  3.77411262e+00  1.46620148e+01  4.29796945e-01  5.19920328e+11 
 1.06000000e+00  1.04420755e+00  1.02246953e-04  1.02246953e+08  3.66179643e+00  1.44145098e+01  4.39139221e-01  5.21210314e+11 
 1.07000000e+00  1.05366789e+00  1.05740950e-04  1.05740950e+08  3.55545500e+00  1.41722523e+01  4.48479011e-01  5.22385295e+11 
 1.08000000e+00  1.06312629e+00  1.09247449e-04  1.09247449e+08  3.45467764e+00  1.39352157e+01  4.57816479e-01  5.23459416e+11 
 1.09000000e+00  1.07258289e+00  1.12765675e-04  1.12765675e+08  3.35908294e+00  1.37033489e+01  4.67151772e-01  5.24444803e+11 
 1.10000000e+00  1.08203778e+00  1.16294929e-04  1.16294929e+08  3.26831710e+00  1.34765808e+01  4.76485023e-01  5.25351794e+11 
 1.11000000e+00  1.09149107e+00  1.19834575e-04  1.19834575e+08  3.18205222e+00  1.32548241e+01  4.85816351e-01  5.26189154e+11 
 1.12000000e+00  1.10094284e+00  1.23384034e-04  1.23384034e+08  3.09998466e+00  1.30379783e+01  4.95145866e-01  5.26964272e+11 
 1.13000000e+00  1.11039318e+00  1.26942777e-04  1.26942777e+08  3.02183342e+00  1.28259329e+01  5.04473669e-01  5.27683338e+11 
 1.14000000e+00  1.11984216e+00  1.30510312e-04  1.30510312e+08  2.94733852e+00  1.26185698e+01  5.13799853e-01  5.28351502e+11 
 1.15000000e+00  1.12928985e+00  1.34086186e-04  1.34086186e+08  2.87625953e+00  1.24157653e+01  5.23124503e-01  5.28973022e+11 
 1.16000000e+00  1.13873632e+00  1.37669972e-04  1.37669972e+08  2.80837412e+00  1.22173923e+01  5.32447701e-01  5.29551383e+11 
 1.17000000e+00  1.14818163e+00  1.41261269e-04  1.41261269e+08  2.74347675e+00  1.20233219e+01  5.41769522e-01  5.30089421e+11 
 1.18000000e+00  1.15762584e+00  1.44859699e-04  1.44859699e+08  2.68137732e+00  1.18334243e+01  5.51090038e-01  5.30589412e+11 
 1.19000000e+00  1.16706900e+00  1.48464899e-04  1.48464899e+08  2.62190006e+00  1.16475702e+01  5.60409318e-01  5.31053165e+11 
 1.20000000e+00  1.17651117e+00  1.52076522e-04  1.52076522e+08  2.56488235e+00  1.14656319e+01  5.69727427e-01  5.31482099e+11 
 1.21000000e+00  1.18595240e+00  1.55694234e-04  1.55694234e+08  2.51017373e+00  1.12874836e+01  5.79044429e-01  5.31877303e+11 
 1.22000000e+00  1.19539274e+00  1.59317711e-04  1.59317711e+08  2.45763495e+00  1.11130022e+01  5.88360386e-01  5.32239599e+11 
 1.23000000e+00  1.20483224e+00  1.62946636e-04  1.62946636e+08  2.40713703e+00  1.09420678e+01  5.97675355e-01  5.32569588e+11 
 1.24000000e+00  1.21427094e+00  1.66580703e-04  1.66580703e+08  2.35856047e+00  1.07745640e+01  6.06989397e-01  5.32867691e+11 
 1.25000000e+00  1.22370890e+00  1.70219609e-04  1.70219609e+08  2.31179451e+00  1.06103779e+01  6.16302568e-01  5.33134190e+11 
 1.26000000e+00  1.23314616e+00  1.73863059e-04  1.73863059e+08  2.26673638e+00  1.04494008e+01  6.25614924e-01  5.33369250e+11 
 1.27000000e+00  1.24258275e+00  1.77510760e-04  1.77510760e+08  2.22329073e+00  1.02915275e+01  6.34926521e-01  5.33572954e+11 
 1.28000000e+00  1.25201874e+00  1.81162424e-04  1.81162424e+08  2.18136897e+00  1.01366573e+01  6.44237412e-01  5.33745316e+11 
 1.29000000e+00  1.26145416e+00  1.84817768e-04  1.84817768e+08  2.14088876e+00  9.98469307e+00  6.53547652e-01  5.33886303e+11 
 1.30000000e+00  1.27088905e+00  1.88476509e-04  1.88476509e+08  2.10177352e+00  9.83554193e+00  6.62857293e-01  5.33995852e+11 
 1.31000000e+00  1.28032346e+00  1.92138370e-04  1.92138370e+08  2.06395194e+00  9.68911475e+00  6.72166389e-01  5.34073874e+11 
 1.32000000e+00  1.28975743e+00  1.95803076e-04  1.95803076e+08  2.02735759e+00  9.54532620e+00  6.81474990e-01  5.34120272e+11 
 1.33000000e+00  1.29919101e+00  1.99470353e-04  1.99470353e+08  1.99192854e+00  9.40409463e+00  6.90783150e-01  5.34134945e+11 
 1.34000000e+00  1.30862423e+00  2.03139930e-04  2.03139930e+08  1.95760697e+00  9.26534197e+00  7.00090918e-01  5.34117791e+11 
 1.35000000e+00  1.31805713e+00  2.06811540e-04  2.06811540e+08  1.92433889e+00  9.12899354e+00  7.09398346e-01  5.34068717e+11 
 1.36000000e+00  1.32748976e+00  2.10484917e-04  2.10484917e+08  1.89207381e+00  8.99497798e+00  7.18705483e-01  5.33987640e+11 
 1.37000000e+00  1.33692216e+00  2.14159798e-04  2.14159798e+08  1.86076449e+00  8.86322705e+00  7.28012380e-01  5.33874487e+11 
 1.38000000e+00  1.34635437e+00  2.17835921e-04  2.17835921e+08  1.83036667e+00  8.73367553e+00  7.37319085e-01  5.33729199e+11 
 1.39000000e+00  1.35578643e+00  2.21513028e-04  2.21513028e+08  1.80083889e+00  8.60626104e+00  7.46625647e-01  5.33551730e+11 
 1.40000000e+00  1.36521837e+00  2.25190865e-04  2.25190865e+08  1.77214222e+00  8.48092395e+00  7.55932115e-01  5.33342050e+11 
 1.41000000e+00  1.37465024e+00  2.28869176e-04  2.28869176e+08  1.74424009e+00  8.35760721e+00  7.65238535e-01  5.33100141e+11 
 1.42000000e+00  1.38408208e+00  2.32547712e-04  2.32547712e+08  1.71709814e+00  8.23625620e+00  7.74544956e-01  5.32825996e+11 
 1.43000000e+00  1.39351391e+00  2.36226226e-04  2.36226226e+08  1.69068403e+00  8.11681867e+00  7.83851424e-01  5.32519622e+11 
 1.44000000e+00  1.40294579e+00  2.39904470e-04  2.39904470e+08  1.66496730e+00  7.99924455e+00  7.93157985e-01  5.32181034e+11 
 1.45000000e+00  1.41237775e+00  2.43582204e-04  2.43582204e+08  1.63991924e+00  7.88348585e+00  8.02464685e-01  5.31810256e+11 
 1.46000000e+00  1.42180983e+00  2.47259188e-04  2.47259188e+08  1.61551275e+00  7.76949658e+00  8.11771569e-01  5.31407319e+11 
 1.47000000e+00  1.43124206e+00  2.50935184e-04  2.50935184e+08  1.59172224e+00  7.65723260e+00  8.21078681e-01  5.30972259e+11 
 1.48000000e+00  1.44067447e+00  2.54609959e-04  2.54609959e+08  1.56852353e+00  7.54665155e+00  8.30386066e-01  5.30505112e+11 
 1.49000000e+00  1.45010711e+00  2.58283283e-04  2.58283283e+08  1.54589372e+00  7.43771274e+00  8.39693767e-01  5.30005918e+11 
 1.50000000e+00  1.45954001e+00  2.61954926e-04  2.61954926e+08  1.52381114e+00  7.33037706e+00  8.49001826e-01  5.29474716e+11 
 1.51000000e+00  1.46897321e+00  2.65624663e-04  2.65624663e+08  1.50225526e+00  7.22460690e+00  8.58310287e-01  5.28911538e+11 
 1.52000000e+00  1.47840673e+00  2.69292274e-04  2.69292274e+08  1.48120659e+00  7.12036607e+00  8.67619190e-01  5.28316415e+11 
 1.53000000e+00  1.48784062e+00  2.72957537e-04  2.72957537e+08  1.46064662e+00  7.01761973e+00  8.76928577e-01  5.27689369e+11 
 1.54000000e+00  1.49727490e+00  2.76620238e-04  2.76620238e+08  1.44055778e+00  6.91633429e+00  8.86238489e-01  5.27030414e+11 
 1.55000000e+00  1.50670961e+00  2.80280162e-04  2.80280162e+08  1.42092336e+00  6.81647739e+00  8.95548966e-01  5.26339552e+11 
 1.56000000e+00  1.51614478e+00  2.83937098e-04  2.83937098e+08  1.40172744e+00  6.71801779e+00  9.04860047e-01  5.25616774e+11 
 1.57000000e+00  1.52558044e+00  2.87590840e-04  2.87590840e+08  1.38295486e+00  6.62092537e+00  9.14171771e-01  5.24862058e+11 
 1.58000000e+00  1.53501663e+00  2.91241182e-04  2.91241182e+08  1.36459120e+00  6.52517100e+00  9.23484178e-01  5.24075363e+11 
 1.59000000e+00  1.54445338e+00  2.94887921e-04  2.94887921e+08  1.34662265e+00  6.43072657e+00  9.32797303e-01  5.23256636e+11 
 1.60000000e+00  1.55389071e+00  2.98530859e-04  2.98530859e+08  1.32903608e+00  6.33756486e+00  9.42111186e-01  5.22405801e+11 
 1.61000000e+00  1.56332867e+00  3.02169799e-04  3.02169799e+08  1.31181891e+00  6.24565957e+00  9.51425862e-01  5.21522768e+11 
 1.62000000e+00  1.57276726e+00  3.05804546e-04  3.05804546e+08  1.29495914e+00  6.15498523e+00  9.60741369e-01  5.20607423e+11 
 1.63000000e+00  1.58220654e+00  3.09434909e-04  3.09434909e+08  1.27844526e+00  6.06551718e+00  9.70057742e-01  5.19659633e+11 
 1.64000000e+00  1.59164652e+00  3.13060699e-04  3.13060699e+08  1.26226628e+00  5.97723153e+00  9.79375017e-01  5.18679244e+11 
 1.65000000e+00  1.60108724e+00  3.16681729e-04  3.16681729e+08  1.24641165e+00  5.89010512e+00  9.88693228e-01  5.17666081e+11 
 1.66000000e+00  1.61052872e+00  3.20297815e-04  3.20297815e+08  1.23087129e+00  5.80411551e+00  9.98012411e-01  5.16619947e+11 
 1.67000000e+00  1.61997099e+00  3.23908775e-04  3.23908775e+08  1.21563548e+00  5.71924090e+00  1.00733260e+00  5.15540623e+11 
 1.68000000e+00  1.62941409e+00  3.27514428e-04  3.27514428e+08  1.20069495e+00  5.63546017e+00  1.01665382e+00  5.14427872e+11 
 1.69000000e+00  1.63885803e+00  3.31114599e-04  3.31114599e+08  1.18604075e+00  5.55275278e+00  1.02597612e+00  5.13281435e+11 
 1.70000000e+00  1.64830284e+00  3.34709110e-04  3.34709110e+08  1.17166430e+00  5.47109882e+00  1.03529952e+00  5.12101035e+11 
 1.71000000e+00  1.65774855e+00  3.38297790e-04  3.38297790e+08  1.15755736e+00  5.39047892e+00  1.04462406e+00  5.10886382e+11 
 1.72000000e+00  1.66719519e+00  3.41880465e-04  3.41880465e+08  1.14371198e+00  5.31087428e+00  1.05394977e+00  5.09637167e+11 
 1.73000000e+00  1.67664279e+00  3.45456967e-04  3.45456967e+08  1.13012053e+00  5.23226660e+00  1.06327668e+00  5.08353072e+11 
 1.74000000e+00  1.68609136e+00  3.49027127e-04  3.49027127e+08  1.11677566e+00  5.15463810e+00  1.07260482e+00  5.07033770e+11 
 1.75000000e+00  1.69554094e+00  3.52590780e-04  3.52590780e+08  1.10367027e+00  5.07797151e+00  1.08193423e+00  5.05678930e+11 
 1.76000000e+00  1.70499155e+00  3.56147760e-04  3.56147760e+08  1.09079753e+00  5.00224998e+00  1.09126493e+00  5.04288217e+11 
 1.77000000e+00  1.71444322e+00  3.59697904e-04  3.59697904e+08  1.07815085e+00  4.92745716e+00  1.10059695e+00  5.02861304e+11 
 1.78000000e+00  1.72389597e+00  3.63241052e-04  3.63241052e+08  1.06572386e+00  4.85357712e+00  1.10993033e+00  5.01397871e+11 
 1.79000000e+00  1.73334982e+00  3.66777042e-04  3.66777042e+08  1.05351044e+00  4.78059436e+00  1.11926509e+00  4.99897610e+11 
 1.80000000e+00  1.74280480e+00  3.70305715e-04  3.70305715e+08  1.04150464e+00  4.70849378e+00  1.12860127e+00  4.98360239e+11 
