 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 1.31000000e+00  1.29736602e+00  8.17977131e-05  8.17977131e+07  2.12824688e+00  2.58011961e+01  8.00676530e-01  3.08989522e+10 
 1.32000000e+00  1.30710523e+00  8.34861199e-05  8.34861199e+07  2.09736054e+00  2.51093888e+01  8.10362595e-01  3.10547286e+10 
 1.33000000e+00  1.31684303e+00  8.51837415e-05  8.51837415e+07  2.06714926e+00  2.44253125e+01  8.20046957e-01  3.12050415e+10 
 1.34000000e+00  1.32657944e+00  8.68903061e-05  8.68903061e+07  2.03758904e+00  2.37491977e+01  8.29729666e-01  3.13498516e+10 
 1.35000000e+00  1.33631452e+00  8.86055417e-05  8.86055417e+07  2.00865679e+00  2.30812675e+01  8.39410773e-01  3.14891148e+10 
 1.36000000e+00  1.34604830e+00  9.03291755e-05  9.03291755e+07  1.98033027e+00  2.24217379e+01  8.49090330e-01  3.16227816e+10 
 1.37000000e+00  1.35578082e+00  9.20609340e-05  9.20609340e+07  1.95258801e+00  2.17708170e+01  8.58768386e-01  3.17507969e+10 
 1.38000000e+00  1.36551213e+00  9.38005427e-05  9.38005427e+07  1.92540928e+00  2.11287060e+01  8.68444993e-01  3.18730998e+10 
 1.39000000e+00  1.37524227e+00  9.55477256e-05  9.55477256e+07  1.89877404e+00  2.04955982e+01  8.78120203e-01  3.19896230e+10 
 1.40000000e+00  1.38497129e+00  9.73022055e-05  9.73022055e+07  1.87266288e+00  1.98716796e+01  8.87794067e-01  3.21002925e+10 
 1.41000000e+00  1.39469921e+00  9.90637030e-05  9.90637030e+07  1.84705698e+00  1.92571287e+01  8.97466637e-01  3.22050272e+10 
 1.42000000e+00  1.40442610e+00  1.00831937e-04  1.00831937e+08  1.82193807e+00  1.86521168e+01  9.07137966e-01  3.23037390e+10 
 1.43000000e+00  1.41415200e+00  1.02606623e-04  1.02606623e+08  1.79728839e+00  1.80568077e+01  9.16808106e-01  3.23963319e+10 
 1.44000000e+00  1.42387694e+00  1.04387475e-04  1.04387475e+08  1.77309064e+00  1.74713576e+01  9.26477111e-01  3.24827021e+10 
 1.45000000e+00  1.43360097e+00  1.06174202e-04  1.06174202e+08  1.74932796e+00  1.68959159e+01  9.36145036e-01  3.25627378e+10 
 1.46000000e+00  1.44332414e+00  1.07966512e-04  1.07966512e+08  1.72598387e+00  1.63306243e+01  9.45811933e-01  3.26363187e+10 
 1.47000000e+00  1.45304649e+00  1.09764107e-04  1.09764107e+08  1.70304227e+00  1.57756173e+01  9.55477860e-01  3.27033162e+10 
