 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 1.41000000e+00  1.35526670e+00  3.54366334e-04  3.54366334e+08  1.58493172e+00  6.52988889e+00  7.60831001e-01  7.41574752e+11 
 1.42000000e+00  1.36449511e+00  3.59361914e-04  3.59361914e+08  1.56218811e+00  6.44946335e+00  7.69890211e-01  7.40736049e+11 
 1.43000000e+00  1.37372409e+00  3.64353845e-04  3.64353845e+08  1.54001755e+00  6.37009384e+00  7.78950158e-01  7.39866375e+11 
 1.44000000e+00  1.38295366e+00  3.69341926e-04  3.69341926e+08  1.51839896e+00  6.29176048e+00  7.88010880e-01  7.38966093e+11 
 1.45000000e+00  1.39218386e+00  3.74325960e-04  3.74325960e+08  1.49731223e+00  6.21444381e+00  7.97072413e-01  7.38035518e+11 
 1.46000000e+00  1.40141471e+00  3.79305755e-04  3.79305755e+08  1.47673824e+00  6.13812483e+00  8.06134793e-01  7.37074907e+11 
 1.47000000e+00  1.41064624e+00  3.84281127e-04  3.84281127e+08  1.45665874e+00  6.06278496e+00  8.15198055e-01  7.36084468e+11 
 1.48000000e+00  1.41987849e+00  3.89251895e-04  3.89251895e+08  1.43705633e+00  5.98840606e+00  8.24262233e-01  7.35064353e+11 
 1.49000000e+00  1.42911147e+00  3.94217882e-04  3.94217882e+08  1.41791439e+00  5.91497038e+00  8.33327360e-01  7.34014661e+11 
 1.50000000e+00  1.43834522e+00  3.99178918e-04  3.99178918e+08  1.39921705e+00  5.84246058e+00  8.42393468e-01  7.32935439e+11 
 1.51000000e+00  1.44757976e+00  4.04134835e-04  4.04134835e+08  1.38094916e+00  5.77085974e+00  8.51460587e-01  7.31826676e+11 
 1.52000000e+00  1.45681511e+00  4.09085470e-04  4.09085470e+08  1.36309621e+00  5.70015127e+00  8.60528749e-01  7.30688309e+11 
 1.53000000e+00  1.46605131e+00  4.14030664e-04  4.14030664e+08  1.34564436e+00  5.63031901e+00  8.69597982e-01  7.29520221e+11 
 1.54000000e+00  1.47528837e+00  4.18970262e-04  4.18970262e+08  1.32858032e+00  5.56134713e+00  8.78668317e-01  7.28322239e+11 
 1.55000000e+00  1.48452631e+00  4.23904112e-04  4.23904112e+08  1.31189140e+00  5.49322017e+00  8.87739781e-01  7.27094135e+11 
 1.56000000e+00  1.49376517e+00  4.28832066e-04  4.28832066e+08  1.29556542e+00  5.42592303e+00  8.96812401e-01  7.25835628e+11 
 1.57000000e+00  1.50300496e+00  4.33753979e-04  4.33753979e+08  1.27959072e+00  5.35944093e+00  9.05886206e-01  7.24546382e+11 
