 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 8.20000000e-01  8.13403554e-01  4.27081592e-05  4.27081592e+07  8.26609595e+00  1.74224253e+01  2.05297455e-01  5.18043620e+11 
 8.30000000e-01  8.22886000e-01  4.60590214e-05  4.60590214e+07  7.87842368e+00  1.72034762e+01  2.14664835e-01  5.30207734e+11 
 8.40000000e-01  8.32355731e-01  4.94922059e-05  4.94922059e+07  7.51509535e+00  1.69807083e+01  2.24016707e-01  5.41230827e+11 
 8.50000000e-01  8.41813809e-01  5.30008385e-05  5.30008385e+07  7.17491131e+00  1.67550898e+01  2.33354371e-01  5.51198289e+11 
 8.60000000e-01  8.51261218e-01  5.65785417e-05  5.65785417e+07  6.85660369e+00  1.65275104e+01  2.42679032e-01  5.60197460e+11 
 8.70000000e-01  8.60698866e-01  6.02194426e-05  6.02194426e+07  6.55887655e+00  1.62987829e+01  2.51991801e-01  5.68314932e+11 
 8.80000000e-01  8.70127583e-01  6.39181669e-05  6.39181669e+07  6.28043552e+00  1.60696415e+01  2.61293694e-01  5.75634534e+11 
 8.90000000e-01  8.79548125e-01  6.76698214e-05  6.76698214e+07  6.02001006e+00  1.58407431e+01  2.70585637e-01  5.82235895e+11 
 9.00000000e-01  8.88961177e-01  7.14699696e-05  7.14699696e+07  5.77636979e+00  1.56126685e+01  2.79868468e-01  5.88193503e+11 
 9.10000000e-01  8.98367358e-01  7.53146021e-05  7.53146021e+07  5.54833582e+00  1.53859261e+01  2.89142945e-01  5.93576149e+11 
 9.20000000e-01  9.07767227e-01  7.92001046e-05  7.92001046e+07  5.33478823e+00  1.51609554e+01  2.98409753e-01  5.98446687e+11 
 9.30000000e-01  9.17161286e-01  8.31232242e-05  8.31232242e+07  5.13467047e+00  1.49381316e+01  3.07669505e-01  6.02862023e+11 
 9.40000000e-01  9.26549986e-01  8.70810365e-05  8.70810365e+07  4.94699140e+00  1.47177702e+01  3.16922755e-01  6.06873267e+11 
 9.50000000e-01  9.35933733e-01  9.10709128e-05  9.10709128e+07  4.77082551e+00  1.45001328e+01  3.26170000e-01  6.10526019e+11 
 9.60000000e-01  9.45312893e-01  9.50904899e-05  9.50904899e+07  4.60531186e+00  1.42854312e+01  3.35411687e-01  6.13860711e+11 
 9.70000000e-01  9.54687795e-01  9.91376407e-05  9.91376407e+07  4.44965210e+00  1.40738338e+01  3.44648218e-01  6.16913015e+11 
 9.80000000e-01  9.64058733e-01  1.03210448e-04  1.03210448e+08  4.30310774e+00  1.38654693e+01  3.53879955e-01  6.19714249e+11 
 9.90000000e-01  9.73425977e-01  1.07307180e-04  1.07307180e+08  4.16499711e+00  1.36604325e+01  3.63107226e-01  6.22291807e+11 
 1.00000000e+00  9.82789767e-01  1.11426270e-04  1.11426270e+08  4.03469199e+00  1.34587878e+01  3.72330327e-01  6.24669559e+11 
 1.01000000e+00  9.92150324e-01  1.15566292e-04  1.15566292e+08  3.91161422e+00  1.32605742e+01  3.81549528e-01  6.26868242e+11 
 1.02000000e+00  1.00150785e+00  1.19725948e-04  1.19725948e+08  3.79523218e+00  1.30658082e+01  3.90765074e-01  6.28905826e+11 
 1.03000000e+00  1.01086252e+00  1.23904052e-04  1.23904052e+08  3.68505743e+00  1.28744877e+01  3.99977190e-01  6.30797845e+11 
 1.04000000e+00  1.02021452e+00  1.28099512e-04  1.28099512e+08  3.58064144e+00  1.26865951e+01  4.09186081e-01  6.32557705e+11 
 1.05000000e+00  1.02956399e+00  1.32311322e-04  1.32311322e+08  3.48157243e+00  1.25020997e+01  4.18391939e-01  6.34196957e+11 
 1.06000000e+00  1.03891107e+00  1.36538551e-04  1.36538551e+08  3.38747241e+00  1.23209602e+01  4.27594939e-01  6.35725547e+11 
 1.07000000e+00  1.04825591e+00  1.40780331e-04  1.40780331e+08  3.29799443e+00  1.21431268e+01  4.36795245e-01  6.37152034e+11 
 1.08000000e+00  1.05759863e+00  1.45035852e-04  1.45035852e+08  3.21281992e+00  1.19685431e+01  4.45993010e-01  6.38483781e+11 
 1.09000000e+00  1.06693935e+00  1.49304354e-04  1.49304354e+08  3.13165635e+00  1.17971477e+01  4.55188379e-01  6.39727129e+11 
 1.10000000e+00  1.07627816e+00  1.53585120e-04  1.53585120e+08  3.05423493e+00  1.16288752e+01  4.64381486e-01  6.40887544e+11 
 1.11000000e+00  1.08561519e+00  1.57877472e-04  1.57877472e+08  2.98030862e+00  1.14636577e+01  4.73572459e-01  6.41969747e+11 
 1.12000000e+00  1.09495053e+00  1.62180768e-04  1.62180768e+08  2.90965022e+00  1.13014253e+01  4.82761421e-01  6.42977825e+11 
 1.13000000e+00  1.10428427e+00  1.66494394e-04  1.66494394e+08  2.84205061e+00  1.11421077e+01  4.91948487e-01  6.43915329e+11 
 1.14000000e+00  1.11361651e+00  1.70817766e-04  1.70817766e+08  2.77731723e+00  1.09856338e+01  5.01133767e-01  6.44785356e+11 
 1.15000000e+00  1.12294733e+00  1.75150321e-04  1.75150321e+08  2.71527257e+00  1.08319331e+01  5.10317368e-01  6.45590623e+11 
 1.16000000e+00  1.13227682e+00  1.79491521e-04  1.79491521e+08  2.65575291e+00  1.06809356e+01  5.19499392e-01  6.46333523e+11 
 1.17000000e+00  1.14160505e+00  1.83840848e-04  1.83840848e+08  2.59860710e+00  1.05325725e+01  5.28679935e-01  6.47016181e+11 
 1.18000000e+00  1.15093210e+00  1.88197800e-04  1.88197800e+08  2.54369545e+00  1.03867762e+01  5.37859094e-01  6.47640495e+11 
 1.19000000e+00  1.16025805e+00  1.92561894e-04  1.92561894e+08  2.49088877e+00  1.02434806e+01  5.47036958e-01  6.48208174e+11 
 1.20000000e+00  1.16958296e+00  1.96932662e-04  1.96932662e+08  2.44006744e+00  1.01026211e+01  5.56213618e-01  6.48720771e+11 
 1.21000000e+00  1.17890692e+00  2.01309650e-04  2.01309650e+08  2.39112059e+00  9.96413515e+00  5.65389157e-01  6.49179703e+11 
 1.22000000e+00  1.18822998e+00  2.05692418e-04  2.05692418e+08  2.34394540e+00  9.82796178e+00  5.74563660e-01  6.49586280e+11 
 1.23000000e+00  1.19755222e+00  2.10080538e-04  2.10080538e+08  2.29844633e+00  9.69404194e+00  5.83737206e-01  6.49941718e+11 
 1.24000000e+00  1.20687370e+00  2.14473596e-04  2.14473596e+08  2.25453462e+00  9.56231842e+00  5.92909874e-01  6.50247153e+11 
 1.25000000e+00  1.21619447e+00  2.18871186e-04  2.18871186e+08  2.21212764e+00  9.43273589e+00  6.02081741e-01  6.50503658e+11 
 1.26000000e+00  1.22551460e+00  2.23272917e-04  2.23272917e+08  2.17114841e+00  9.30524084e+00  6.11252881e-01  6.50712248e+11 
 1.27000000e+00  1.23483416e+00  2.27678404e-04  2.27678404e+08  2.13152515e+00  9.17978154e+00  6.20423364e-01  6.50873891e+11 
 1.28000000e+00  1.24415319e+00  2.32087276e-04  2.32087276e+08  2.09319084e+00  9.05630805e+00  6.29593263e-01  6.50989511e+11 
 1.29000000e+00  1.25347176e+00  2.36499169e-04  2.36499169e+08  2.05608287e+00  8.93477210e+00  6.38762645e-01  6.51059997e+11 
 1.30000000e+00  1.26278991e+00  2.40913729e-04  2.40913729e+08  2.02014264e+00  8.81512708e+00  6.47931577e-01  6.51086202e+11 
 1.31000000e+00  1.27210771e+00  2.45330612e-04  2.45330612e+08  1.98531530e+00  8.69732797e+00  6.57100123e-01  6.51068951e+11 
 1.32000000e+00  1.28142519e+00  2.49749481e-04  2.49749481e+08  1.95154940e+00  8.58133129e+00  6.66268348e-01  6.51009039e+11 
 1.33000000e+00  1.29074243e+00  2.54170009e-04  2.54170009e+08  1.91879669e+00  8.46709503e+00  6.75436312e-01  6.50907234e+11 
 1.34000000e+00  1.30005945e+00  2.58591875e-04  2.58591875e+08  1.88701183e+00  8.35457858e+00  6.84604077e-01  6.50764279e+11 
 1.35000000e+00  1.30937632e+00  2.63014768e-04  2.63014768e+08  1.85615219e+00  8.24374269e+00  6.93771700e-01  6.50580891e+11 
